티커,종목명,MA기간,돌파횟수,상승(10%↑),하락(5%↓),무승부,승률(%),목표달성률(%),평균최대수익률(%),평균최대손실률(%),최고수익률(%),최대손실률(%)
015760 KS,KOREA ELECTRIC POWER CORP,15,17,3,2,12,60.0,17.647058823529413,5.639961882416826,-2.41886552058995,20.674486803519063,-11.894380832076932
015760 KS,KOREA ELECTRIC POWER CORP,16,17,3,2,12,60.0,17.647058823529413,5.6204294693301105,-2.323942756991699,20.674486803519063,-11.894380832076932
015760 KS,KOREA ELECTRIC POWER CORP,17,15,3,1,11,75.0,20.0,6.0796552901950385,-1.7560610189346735,20.674486803519063,-6.602237512474394
015760 KS,KOREA ELECTRIC POWER CORP,18,15,3,1,11,75.0,20.0,6.0796552901950385,-1.7560610189346735,20.674486803519063,-6.602237512474394
015760 KS,KOREA ELECTRIC POWER CORP,19,16,3,1,12,75.0,18.75,5.8954599670879695,-1.691487928142823,20.674486803519063,-6.602237512474394
015760 KS,KOREA ELECTRIC POWER CORP,20,16,3,1,12,75.0,18.75,5.8954599670879695,-1.691487928142823,20.674486803519063,-6.602237512474394
017800 KS,HYUNDAI ELEVATOR CO,10,19,2,5,12,28.57142857142857,10.526315789473683,4.865409586461318,-3.3907242462055236,20.333102012491324,-9.568627450980392
017800 KS,HYUNDAI ELEVATOR CO,11,20,2,5,13,28.57142857142857,10.0,4.65339335496863,-3.51119037780824,20.333102012491324,-9.568627450980392
017800 KS,HYUNDAI ELEVATOR CO,12,20,2,5,13,28.57142857142857,10.0,4.499501251358164,-3.680270007714568,20.333102012491324,-9.568627450980392
017800 KS,HYUNDAI ELEVATOR CO,13,17,1,4,12,20.0,5.88235294117647,4.460607375488229,-3.6840428147053808,20.333102012491324,-9.568627450980392
017800 KS,HYUNDAI ELEVATOR CO,14,16,1,3,12,25.0,6.25,4.642051838931101,-3.3226258903580708,20.333102012491324,-8.32271864260136
017800 KS,HYUNDAI ELEVATOR CO,15,18,2,3,13,40.0,11.11111111111111,4.754488176983518,-3.285962275940884,20.333102012491324,-8.32271864260136
017800 KS,HYUNDAI ELEVATOR CO,16,22,3,4,15,42.857142857142854,13.636363636363635,5.444185090144168,-3.0645121610261707,22.05259405276182,-8.32271864260136
017800 KS,HYUNDAI ELEVATOR CO,17,20,3,4,13,42.857142857142854,15.0,5.577024248676223,-3.205401967351888,22.05259405276182,-8.32271864260136
017800 KS,HYUNDAI ELEVATOR CO,18,19,3,4,12,42.857142857142854,15.789473684210526,5.315451353062876,-3.3392594624941627,22.05259405276182,-8.32271864260136
017800 KS,HYUNDAI ELEVATOR CO,19,14,3,3,8,50.0,21.428571428571427,6.16036676460105,-3.4434106565930804,22.05259405276182,-8.32271864260136
017800 KS,HYUNDAI ELEVATOR CO,20,14,3,2,9,60.0,21.428571428571427,6.085548714952649,-3.262729732800422,22.05259405276182,-8.32271864260136
017960 KS,HAN KUK CARBON CO LTD,10,17,5,3,9,62.5,29.411764705882355,7.191081791907088,-3.041859513312388,19.80327868852459,-9.335279972518034
017960 KS,HAN KUK CARBON CO LTD,11,16,3,3,10,50.0,18.75,5.930985671490072,-3.0174351335064524,15.980460572226098,-7.914201183431953
017960 KS,HAN KUK CARBON CO LTD,12,16,3,2,11,60.0,18.75,5.89367399158683,-2.9344090117003563,15.980460572226098,-7.914201183431953
017960 KS,HAN KUK CARBON CO LTD,13,16,3,3,10,50.0,18.75,5.446238950056819,-3.2875488907587282,15.980460572226098,-8.330553702468311
017960 KS,HAN KUK CARBON CO LTD,14,16,4,3,9,57.14285714285714,25.0,6.631933582909615,-3.12585812059648,19.80327868852459,-8.330553702468311
017960 KS,HAN KUK CARBON CO LTD,15,14,3,4,7,42.857142857142854,21.428571428571427,5.544885772204133,-4.051211006232282,15.980460572226098,-11.655405405405405
017960 KS,HAN KUK CARBON CO LTD,16,15,4,3,8,57.14285714285714,26.666666666666668,6.234175354779983,-3.4059355281816748,15.980460572226098,-8.330553702468311
017960 KS,HAN KUK CARBON CO LTD,17,15,3,4,8,42.857142857142854,20.0,5.177740937122705,-3.8925186725431904,14.508928571428573,-8.903771589707437
017960 KS,HAN KUK CARBON CO LTD,18,16,4,4,8,50.0,25.0,5.590148701346358,-3.715595798707467,14.508928571428573,-8.903771589707437
017960 KS,HAN KUK CARBON CO LTD,19,14,4,3,7,57.14285714285714,28.57142857142857,5.999004409112401,-3.5440007502039323,14.508928571428573,-8.903771589707437
017960 KS,HAN KUK CARBON CO LTD,20,15,4,4,7,50.0,26.666666666666668,5.882597141935063,-3.9304019058891346,15.980460572226098,-8.903771589707437
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,10,13,1,4,8,20.0,7.6923076923076925,4.565597332705243,-4.208637810643426,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,11,14,2,4,8,33.33333333333333,14.285714285714285,5.013625296570273,-3.995810129835296,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,12,14,1,3,10,25.0,7.142857142857142,4.588785533216915,-3.5388649534013337,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,13,13,1,3,9,25.0,7.6923076923076925,4.612578575577235,-3.8379580250603547,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,14,14,1,3,10,25.0,7.142857142857142,4.949393245311401,-3.6641190688355962,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,15,14,1,3,10,25.0,7.142857142857142,4.949393245311401,-3.6641190688355962,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,16,13,1,3,9,25.0,7.6923076923076925,4.934838328258068,-3.8159488968278907,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,17,12,1,2,9,33.33333333333333,8.333333333333332,5.092787552812221,-3.2248271060372797,11.650485436893204,-8.20388349514563
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,18,12,1,3,8,25.0,8.333333333333332,4.476556904217344,-4.059771893533924,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,19,12,1,3,8,25.0,8.333333333333332,4.934169428258113,-3.898324266825415,11.650485436893204,-11.423550087873462
032350 KS,LOTTE TOUR DEVELOPMENT CO LT,20,12,1,4,7,20.0,8.333333333333332,4.670197824992706,-4.510082042708589,11.650485436893204,-11.423550087873462
034020 KS,DOOSAN ENERBILITY CO LTD,10,11,1,5,5,16.666666666666664,9.090909090909092,4.13112309008824,-5.064691821675737,10.944976076555024,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,11,12,1,6,5,14.285714285714285,8.333333333333332,3.6349311534766393,-5.388674588276241,10.944976076555024,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,12,14,1,7,6,12.5,7.142857142857142,3.146361720781225,-5.607951116475207,10.944976076555024,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,13,16,1,8,7,11.11111111111111,6.25,3.076758830611739,-5.373091290978229,10.944976076555024,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,14,16,1,7,8,12.5,6.25,3.119817905683009,-5.063758855121403,10.944976076555024,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,15,15,0,7,8,0.0,0.0,2.5981406942915415,-5.357483129673355,6.8557919621749415,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,16,13,0,8,5,0.0,0.0,2.6814339270413208,-6.023317362682691,6.8557919621749415,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,17,12,0,7,5,0.0,0.0,2.5446110650717064,-6.102328145412513,6.8557919621749415,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,18,13,0,7,6,0.0,0.0,3.061205429180478,-5.664278890196651,9.26033779848573,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,19,11,0,7,4,0.0,0.0,2.633516415228535,-6.23905789880782,6.8557919621749415,-10.74074074074074
034020 KS,DOOSAN ENERBILITY CO LTD,20,11,0,6,5,0.0,0.0,2.7484718122486513,-5.799709614444468,6.8557919621749415,-10.74074074074074
047810 KS,KOREA AEROSPACE INDUSTRIES,10,13,2,2,9,50.0,15.384615384615385,4.755309321070499,-3.439100758943795,13.3630289532294,-6.156909148964145
047810 KS,KOREA AEROSPACE INDUSTRIES,11,12,2,2,8,50.0,16.666666666666664,4.989658925735018,-3.4507112227690477,13.3630289532294,-6.156909148964145
047810 KS,KOREA AEROSPACE INDUSTRIES,12,12,2,2,8,50.0,16.666666666666664,4.958899513605566,-3.445819047809279,13.3630289532294,-6.156909148964145
047810 KS,KOREA AEROSPACE INDUSTRIES,13,12,2,2,8,50.0,16.666666666666664,4.474968607636303,-3.636443484100299,13.3630289532294,-6.156909148964145
047810 KS,KOREA AEROSPACE INDUSTRIES,14,11,3,0,8,100.0,27.27272727272727,5.279789760250492,-3.322008775714956,13.3630289532294,-5.829596412556054
047810 KS,KOREA AEROSPACE INDUSTRIES,15,9,2,0,7,100.0,22.22222222222222,5.391424188774312,-2.9740524650493163,13.3630289532294,-4.822652645734885
047810 KS,KOREA AEROSPACE INDUSTRIES,16,8,2,0,6,100.0,25.0,5.902769030277937,-3.1135135755095797,13.3630289532294,-4.822652645734885
047810 KS,KOREA AEROSPACE INDUSTRIES,17,7,3,0,4,100.0,42.857142857142854,7.104861509450138,-3.3954578647071045,13.3630289532294,-5.829596412556054
047810 KS,KOREA AEROSPACE INDUSTRIES,18,8,3,0,5,100.0,37.5,6.459643078905904,-3.3834975307488113,13.3630289532294,-5.829596412556054
047810 KS,KOREA AEROSPACE INDUSTRIES,19,8,3,0,5,100.0,37.5,6.459643078905904,-3.3834975307488113,13.3630289532294,-5.829596412556054
047810 KS,KOREA AEROSPACE INDUSTRIES,20,9,2,1,6,66.66666666666666,22.22222222222222,4.959312450774617,-3.5034420254360517,11.480452655716922,-7.602956705385427
064350 KS,HYUNDAI ROTEM COMPANY,10,9,4,2,3,66.66666666666666,44.44444444444444,8.964191007011877,-3.6561446700617646,23.468065411909905,-8.91304347826087
064350 KS,HYUNDAI ROTEM COMPANY,11,9,4,2,3,66.66666666666666,44.44444444444444,9.001883422939835,-3.4064321800284643,23.468065411909905,-6.665631067961166
064350 KS,HYUNDAI ROTEM COMPANY,12,10,4,2,4,66.66666666666666,40.0,8.831453170603764,-3.536421350249877,23.468065411909905,-6.692539204815461
064350 KS,HYUNDAI ROTEM COMPANY,13,9,4,2,3,66.66666666666666,44.44444444444444,8.915874357029077,-3.6559901479064743,23.468065411909905,-6.692539204815461
064350 KS,HYUNDAI ROTEM COMPANY,14,6,3,0,3,100.0,50.0,12.029782028001875,-2.286605666768065,23.468065411909905,-4.567953613350304
064350 KS,HYUNDAI ROTEM COMPANY,15,6,3,0,3,100.0,50.0,13.197134414649682,-2.2273940425190615,23.468065411909905,-4.212683867856281
064350 KS,HYUNDAI ROTEM COMPANY,16,5,2,0,3,100.0,40.0,11.885669130711943,-2.580718353079342,23.468065411909905,-4.212683867856281
064350 KS,HYUNDAI ROTEM COMPANY,17,5,2,0,3,100.0,40.0,11.885669130711943,-2.580718353079342,23.468065411909905,-4.212683867856281
064350 KS,HYUNDAI ROTEM COMPANY,18,6,2,1,3,66.66666666666666,33.33333333333333,10.320740916258913,-3.28597737604939,23.468065411909905,-6.812272490899636
064350 KS,HYUNDAI ROTEM COMPANY,19,6,2,1,3,66.66666666666666,33.33333333333333,9.1912902482257,-3.1943281587197756,23.468065411909905,-6.812272490899636
064350 KS,HYUNDAI ROTEM COMPANY,20,5,2,1,2,66.66666666666666,40.0,10.772639280364325,-3.1006360776880126,23.468065411909905,-6.812272490899636
071970 KS,HD-HYUNDAI MARINE ENGINE,10,18,6,7,5,46.15384615384615,33.33333333333333,10.426846893664024,-4.45337240022136,57.692307692307686,-11.485870556061988
071970 KS,HD-HYUNDAI MARINE ENGINE,11,15,5,6,4,45.45454545454545,33.33333333333333,11.371784094858736,-4.278117307727194,57.692307692307686,-8.467153284671532
071970 KS,HD-HYUNDAI MARINE ENGINE,12,15,4,7,4,36.36363636363637,26.666666666666668,10.659855482982845,-4.618083071628287,57.692307692307686,-8.467153284671532
071970 KS,HD-HYUNDAI MARINE ENGINE,13,15,4,7,4,36.36363636363637,26.666666666666668,10.659855482982845,-4.618083071628287,57.692307692307686,-8.467153284671532
071970 KS,HD-HYUNDAI MARINE ENGINE,14,13,4,6,3,40.0,30.76923076923077,11.730543035273463,-4.508962896159742,57.692307692307686,-8.467153284671532
071970 KS,HD-HYUNDAI MARINE ENGINE,15,14,4,7,3,36.36363636363637,28.57142857142857,11.402851185815154,-4.9076586141373175,57.692307692307686,-10.090702947845804
071970 KS,HD-HYUNDAI MARINE ENGINE,16,11,2,7,2,22.22222222222222,18.181818181818183,11.881066372720893,-5.583523570418766,57.692307692307686,-10.090702947845804
071970 KS,HD-HYUNDAI MARINE ENGINE,17,11,2,8,1,20.0,18.181818181818183,11.849733267471523,-6.429709378079145,57.692307692307686,-11.811023622047244
071970 KS,HD-HYUNDAI MARINE ENGINE,18,12,2,9,1,18.181818181818183,16.666666666666664,11.448474831401567,-6.552269671608625,57.692307692307686,-11.811023622047244
071970 KS,HD-HYUNDAI MARINE ENGINE,19,13,2,10,1,16.666666666666664,15.384615384615385,10.924592848199428,-6.84010413125864,57.692307692307686,-11.811023622047244
071970 KS,HD-HYUNDAI MARINE ENGINE,20,13,2,10,1,16.666666666666664,15.384615384615385,10.924592848199428,-6.84010413125864,57.692307692307686,-11.811023622047244
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,10,23,4,7,12,36.36363636363637,17.391304347826086,7.308140318982867,-5.054428967404644,47.66917293233083,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,11,17,3,6,8,33.33333333333333,17.647058823529413,7.8438474679206,-5.197248143000829,47.66917293233083,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,12,17,2,9,6,18.181818181818183,11.76470588235294,4.779162220689044,-6.24323633026673,17.861205915813425,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,13,19,3,9,7,25.0,15.789473684210526,6.974738250121742,-5.874462272849527,41.702741702741704,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,14,19,4,8,7,33.33333333333333,21.052631578947366,8.24752946728103,-5.457458744872282,41.702741702741704,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,15,17,3,7,7,30.0,17.647058823529413,8.091655408879364,-5.07286152236491,41.702741702741704,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,16,18,3,8,7,27.27272727272727,16.666666666666664,7.502632901926118,-5.645516707714574,41.702741702741704,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,17,18,2,8,8,20.0,11.11111111111111,5.1850524765811485,-5.980878953341274,23.69584438549956,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,18,20,3,9,8,25.0,15.0,5.164224086970929,-6.04858079826586,23.69584438549956,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,19,20,3,9,8,25.0,15.0,5.164224086970929,-6.04858079826586,23.69584438549956,-16.682027649769584
075580 KS,SEJIN HEAVY INDUSTRIES CO LT,20,19,3,8,8,27.27272727272727,15.789473684210526,5.453122294354044,-6.099674994206301,23.69584438549956,-16.682027649769584
079550 KS,LIG NEX1 CO LTD,10,8,2,2,4,50.0,25.0,7.542536452595972,-3.0965803147888966,12.352309344790548,-8.216668551396584
079550 KS,LIG NEX1 CO LTD,11,7,1,2,4,33.33333333333333,14.285714285714285,6.682013456011863,-3.778564416339392,12.352309344790548,-8.216668551396584
079550 KS,LIG NEX1 CO LTD,12,7,1,2,4,33.33333333333333,14.285714285714285,7.792048933460174,-2.9871813232051396,17.019454628167733,-8.216668551396584
079550 KS,LIG NEX1 CO LTD,13,8,1,3,4,25.0,12.5,6.818042816777652,-3.451906263168482,17.019454628167733,-8.216668551396584
079550 KS,LIG NEX1 CO LTD,14,8,1,3,4,25.0,12.5,7.0627950548147815,-3.3826164249522535,16.81314278082009,-8.216668551396584
079550 KS,LIG NEX1 CO LTD,15,7,0,5,2,0.0,0.0,3.9154012029913625,-5.7993870097072895,9.538461538461538,-9.59409594095941
079550 KS,LIG NEX1 CO LTD,16,7,0,5,2,0.0,0.0,3.9154012029913625,-5.7993870097072895,9.538461538461538,-9.59409594095941
079550 KS,LIG NEX1 CO LTD,17,10,0,6,4,0.0,0.0,4.627253616718706,-4.887343670798946,9.538461538461538,-9.59409594095941
079550 KS,LIG NEX1 CO LTD,18,10,1,5,4,16.666666666666664,10.0,5.359408618270641,-4.567470424238552,13.959538561599288,-9.59409594095941
079550 KS,LIG NEX1 CO LTD,19,10,1,5,4,16.666666666666664,10.0,5.359408618270641,-4.567470424238552,13.959538561599288,-9.59409594095941
079550 KS,LIG NEX1 CO LTD,20,10,1,5,4,16.666666666666664,10.0,5.359408618270641,-4.567470424238552,13.959538561599288,-9.59409594095941
082740 KS,HANWHA ENGINE CO LTD,10,15,5,5,5,50.0,33.33333333333333,8.346470986455127,-5.257048122847067,21.56448202959831,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,11,19,7,6,6,53.84615384615385,36.84210526315789,8.810977380521312,-5.044880098629315,23.082706766917294,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,12,17,7,4,6,63.63636363636363,41.17647058823529,9.88172574476592,-4.699199977438443,23.082706766917294,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,13,14,4,4,6,50.0,28.57142857142857,8.44262759745678,-5.259653349523601,21.56448202959831,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,14,11,3,4,4,42.857142857142854,27.27272727272727,8.089107138072139,-5.780437585426956,21.56448202959831,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,15,9,3,2,4,60.0,33.33333333333333,8.820945107648924,-4.213728821849696,21.56448202959831,-7.588279489105935
082740 KS,HANWHA ENGINE CO LTD,16,10,3,2,5,60.0,30.0,8.876350596884032,-3.912548247357035,21.56448202959831,-7.588279489105935
082740 KS,HANWHA ENGINE CO LTD,17,9,4,2,3,66.66666666666666,44.44444444444444,10.581129967573228,-4.818131499238036,21.56448202959831,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,18,9,5,2,2,71.42857142857143,55.55555555555556,12.4254874092422,-5.067022563086866,24.52504317789292,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,19,10,5,1,4,83.33333333333334,50.0,11.151702301888644,-4.166440611415867,24.52504317789292,-17.25417439703154
082740 KS,HANWHA ENGINE CO LTD,20,12,5,2,5,71.42857142857143,41.66666666666667,10.022094277687989,-4.291345892494837,24.52504317789292,-17.25417439703154
088980 KS,MACQUARIE KOREA INFRA FUND,10,8,0,0,8,0.0,0.0,1.8534648226236645,-1.1129795632774213,3.861003861003861,-2.4965453707968677
088980 KS,MACQUARIE KOREA INFRA FUND,11,8,0,0,8,0.0,0.0,1.8534462639585207,-1.0696174375230623,3.861003861003861,-2.4965453707968677
088980 KS,MACQUARIE KOREA INFRA FUND,12,5,0,0,5,0.0,0.0,2.143747626523977,-0.962209853618894,3.861003861003861,-2.4965453707968677
088980 KS,MACQUARIE KOREA INFRA FUND,13,6,0,0,6,0.0,0.0,1.8724204876435542,-0.8878056768893184,3.861003861003861,-2.4965453707968677
088980 KS,MACQUARIE KOREA INFRA FUND,14,6,0,0,6,0.0,0.0,1.8724204876435542,-0.8878056768893184,3.861003861003861,-2.4965453707968677
088980 KS,MACQUARIE KOREA INFRA FUND,15,4,0,0,4,0.0,0.0,1.9095101351920352,-0.6653938991320895,3.861003861003861,-1.3862633900441084
088980 KS,MACQUARIE KOREA INFRA FUND,16,4,0,0,4,0.0,0.0,1.9095101351920352,-0.6653938991320895,3.861003861003861,-1.3862633900441084
088980 KS,MACQUARIE KOREA INFRA FUND,17,2,0,0,2,0.0,0.0,1.6306259432614196,-1.2807956095436666,2.370082564351627,-1.3862633900441084
088980 KS,MACQUARIE KOREA INFRA FUND,18,2,0,0,2,0.0,0.0,1.6306259432614196,-1.2807956095436666,2.370082564351627,-1.3862633900441084
088980 KS,MACQUARIE KOREA INFRA FUND,19,3,0,0,3,0.0,0.0,1.1495675191329748,-1.6825930214637335,2.370082564351627,-2.4861878453038675
088980 KS,MACQUARIE KOREA INFRA FUND,20,3,0,0,3,0.0,0.0,1.1495675191329748,-1.6825930214637335,2.370082564351627,-2.4861878453038675
092790 KS,NEXTEEL CO LTD,10,23,8,11,4,42.10526315789473,34.78260869565217,6.920910550305526,-7.09807868211386,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,11,22,7,10,5,41.17647058823529,31.818181818181817,7.57929029698494,-7.053382906351774,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,12,20,6,9,5,40.0,30.0,7.064055171795499,-7.313895167836867,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,13,21,6,9,6,40.0,28.57142857142857,6.945627956732936,-7.077537984109953,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,14,22,7,9,6,43.75,31.818181818181817,7.937389208766485,-6.8233023532583985,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,15,23,7,9,7,43.75,30.434782608695656,7.7234915829752415,-6.547216698468954,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,16,19,5,7,7,41.66666666666667,26.31578947368421,6.921067001081888,-6.801201820954892,31.226937269372694,-25.577828896921893
092790 KS,NEXTEEL CO LTD,17,19,4,8,7,33.33333333333333,21.052631578947366,5.734647414855272,-7.117609647475038,28.76437550147098,-25.577828896921893
092790 KS,NEXTEEL CO LTD,18,17,4,8,5,33.33333333333333,23.52941176470588,6.063408269455215,-7.6030589449039665,28.76437550147098,-25.577828896921893
092790 KS,NEXTEEL CO LTD,19,18,5,8,5,38.46153846153847,27.77777777777778,6.332535812414118,-7.451028676374045,28.76437550147098,-25.577828896921893
092790 KS,NEXTEEL CO LTD,20,16,3,8,5,27.27272727272727,18.75,4.194294351833167,-7.978248827877671,16.81454704786943,-25.577828896921893
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,10,21,8,8,5,50.0,38.095238095238095,11.121041231688466,-4.471015598935596,61.935483870967744,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,11,19,7,8,4,46.666666666666664,36.84210526315789,11.165848594834863,-4.578547495878826,61.935483870967744,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,12,19,8,7,4,53.333333333333336,42.10526315789473,14.880933408317848,-4.335367081073698,71.19047619047619,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,13,19,7,7,5,50.0,36.84210526315789,13.980637366597662,-4.573214697318498,71.19047619047619,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,14,18,7,6,5,53.84615384615385,38.88888888888889,14.946666076305313,-4.639606342650589,71.19047619047619,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,15,19,6,6,7,50.0,31.57894736842105,11.05921964363568,-4.828848419038943,71.19047619047619,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,16,18,5,6,7,45.45454545454545,27.77777777777778,7.71859427992232,-4.978070156604598,24.84237074401009,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,17,17,4,6,7,40.0,23.52941176470588,7.483774748400723,-5.18575849399001,24.84237074401009,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,18,17,4,6,7,40.0,23.52941176470588,7.483774748400723,-5.18575849399001,24.84237074401009,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,19,18,4,6,8,40.0,22.22222222222222,7.1063765809788295,-5.089496281770184,24.84237074401009,-12.427745664739884
097230 KS,HJ SHIPBUILDING & CONSTRUCTI,20,17,4,6,7,40.0,23.52941176470588,6.9981276182947045,-5.159695833868201,24.84237074401009,-12.427745664739884
103590 KS,ILJIN ELECTRIC CO LTD,10,17,7,6,4,53.84615384615385,41.17647058823529,7.798894808266432,-5.091382141653371,18.35433029360603,-16.28971107334292
103590 KS,ILJIN ELECTRIC CO LTD,11,14,4,6,4,40.0,28.57142857142857,5.876848253654691,-5.411095846124135,15.234566799089407,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,12,13,3,6,4,33.33333333333333,23.076923076923077,5.458086218014196,-5.695390459963741,15.234566799089407,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,13,14,3,8,3,27.27272727272727,21.428571428571427,5.243639574941588,-6.562497812970617,15.234566799089407,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,14,11,3,5,3,37.5,27.27272727272727,6.340621653412799,-5.592893169846241,15.234566799089407,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,15,12,4,5,3,44.44444444444444,33.33333333333333,7.27107445655103,-5.381558570312784,17.50605529107158,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,16,11,3,5,3,37.5,27.27272727272727,6.54712060722936,-5.630157810880067,17.50605529107158,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,17,9,3,4,2,42.857142857142854,33.33333333333333,7.202863203683017,-5.772914862575977,17.50605529107158,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,18,10,3,5,2,37.5,30.0,7.204407869230208,-5.9350599960366885,17.50605529107158,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,19,10,3,5,2,37.5,30.0,7.204407869230208,-5.9350599960366885,17.50605529107158,-13.539885323408107
103590 KS,ILJIN ELECTRIC CO LTD,20,11,3,6,2,33.33333333333333,27.27272727272727,7.367904123073054,-5.956163277773552,17.50605529107158,-13.539885323408107
105840 KS,WOOJIN INC,10,20,6,5,9,54.54545454545454,30.0,8.785589432309965,-3.5274559445430222,30.45977011494253,-10.360655737704919
105840 KS,WOOJIN INC,11,19,6,5,8,54.54545454545454,31.57894736842105,9.00335471585333,-3.5632022649138393,30.45977011494253,-10.360655737704919
105840 KS,WOOJIN INC,12,18,6,5,7,54.54545454545454,33.33333333333333,9.35894833667156,-3.6778812760254604,30.45977011494253,-10.360655737704919
105840 KS,WOOJIN INC,13,20,6,6,8,50.0,30.0,8.757404296557283,-3.887575075744457,30.45977011494253,-11.108374384236454
105840 KS,WOOJIN INC,14,21,5,8,8,38.46153846153847,23.809523809523807,7.3488766081886965,-4.5945812021671015,30.45977011494253,-11.108374384236454
105840 KS,WOOJIN INC,15,19,5,8,6,38.46153846153847,26.31578947368421,7.650330538100412,-4.93405793694995,30.45977011494253,-11.108374384236454
105840 KS,WOOJIN INC,16,21,5,8,8,38.46153846153847,23.809523809523807,7.351789246896895,-4.912165740827446,30.45977011494253,-11.108374384236454
105840 KS,WOOJIN INC,17,18,5,6,7,45.45454545454545,27.77777777777778,8.162834471120453,-4.316919443497018,30.45977011494253,-10.312951372171401
105840 KS,WOOJIN INC,18,14,3,4,7,42.857142857142854,21.428571428571427,7.6072867864414,-3.9602950750444514,30.45977011494253,-10.312951372171401
105840 KS,WOOJIN INC,19,13,3,4,6,42.857142857142854,23.076923076923077,8.00335602511083,-4.113253851131294,30.45977011494253,-10.312951372171401
105840 KS,WOOJIN INC,20,11,3,3,5,50.0,27.27272727272727,8.763407549155552,-4.127376922529502,30.45977011494253,-10.312951372171401
204320 KS,HL MANDO CO LTD,10,19,2,6,11,25.0,10.526315789473683,5.147308910429577,-4.196310802180181,11.370262390670554,-10.57948717948718
