Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2187,043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,832,2,-37,-4.26,890,890,819,152175,127104217,39520000000,47500000,KSQ
2188,459550,KR7459550000,알트,KOSDAQ,중견기업부,1565,2,-74,-4.51,1625,1676,1527,282528,440039734,39470490965,25220761,KSQ
2189,043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,3480,2,-90,-2.52,3570,3650,3460,52618,184150632,39460224600,11339145,KSQ
2190,000890,KR7000890004,보해양조,KOSPI,,1428,2,-35,-2.39,1497,1540,1406,98344,141080842,39447107700,27624025,STK
2191,032960,KR7032960007,동일기연,KOSDAQ,관리종목(소속부없음),11190,2,-250,-2.19,11210,11510,11000,1390,15557550,39373078050,3518595,KSQ
2192,203450,KR7203450002,유니온바이오메트릭스,KOSDAQ,벤처기업부,2790,2,-10,-0.36,2845,2850,2710,25372,69947283,39280429530,14079007,KSQ
2193,119500,KR7119500007,포메탈,KOSDAQ,중견기업부,3315,2,-130,-3.77,3450,3477,3240,93291,309219177,39273574080,11847232,KSQ
2194,340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1383,2,-45,-3.15,1387,1435,1321,511874,691367265,39247277412,28378364,KSQ
2195,081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2530,2,-195,-7.16,2720,2745,2510,108497,277710781,39235601790,15508143,KSQ
2196,064520,KR7064520000,테크엘,KOSDAQ,중견기업부,1750,2,-11,-0.62,1761,1795,1716,31612,54766197,39114358500,22351062,KSQ
2197,027740,KR7027740000,마니커,KOSPI,,1230,2,-82,-6.25,1305,1345,1175,330232,410619701,39059405220,31755614,STK
2198,123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,1753,2,-62,-3.42,1820,1820,1701,67087,117535194,39049964734,22276078,KSQ
2199,128540,KR7128540002,에코캡,KOSDAQ,우량기업부,1462,2,-72,-4.69,1584,1617,1460,61841,91238680,39021452520,26690460,KSQ
2200,000760,KR7000760009,이화산업,KOSPI,,13920,2,-520,-3.6,14440,14440,13570,2673,37482500,38976000000,2800000,STK
2201,066360,KR7066360009,체리부로,KOSDAQ,우량기업부,811,2,-19,-2.29,823,841,781,178657,142912722,38889084165,47952015,KSQ
2202,020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1010,2,-218,-17.75,1223,1267,1002,4683198,5087735752,38813204150,38428915,KSQ
2203,475460,KR7475460002,미트박스,KOSDAQ,벤처기업부,6910,2,-260,-3.63,7460,7460,6830,20031,138481775,38786002750,5613025,KSQ
2204,206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,1523,2,-147,-8.8,1671,1714,1498,265814,413203233,38702073928,25411736,KSQ
2205,007120,KR7007120009,미래아이앤지,KOSPI,,1336,1,35,2.69,1301,1336,1211,126781,160515730,38581820288,28878608,STK
2206,013000,KR7013000005,세우글로벌,KOSPI,,1344,2,-49,-3.52,1394,1395,1280,238695,316758079,38579561664,28705031,STK
2207,332290,KR7332290006,누보,KOSDAQ,벤처기업부,964,2,-101,-9.48,1066,1069,960,753477,745885082,38467845456,39904404,KSQ
2208,109820,KR7109820001,진매트릭스,KOSDAQ,기술성장기업부,1886,1,50,2.72,1837,1891,1815,76955,141606442,38462405040,20393640,KSQ
2209,014990,KR7014990006,인디에프,KOSPI,,511,2,-25,-4.66,536,540,464,568509,284050875,38382740445,75112995,STK
2210,219750,KR7219750007,한국비티비,KOSDAQ,중견기업부,586,2,-14,-2.33,606,649,575,66369,39718706,38340154610,65426885,KSQ
2211,387570,KR7387570005,파인메딕스,KOSDAQ,기술성장기업부,6800,2,-80,-1.16,6880,6880,6500,11167,74202800,38256120000,5625900,KSQ
2212,078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,3825,2,-230,-5.67,4045,4055,3515,408869,1519715046,38218707675,9991819,KSQ
2213,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,793,1,12,1.54,785,820,785,229818,182735158,38187073600,48155200,KSQ
2214,228340,KR7228340006,동양파일,KOSDAQ,중견기업부,1908,2,-13,-0.68,1900,1928,1855,15348,29279127,38160000000,20000000,KSQ
2215,376180,KR7376180006,피코그램,KOSDAQ,벤처기업부,2045,2,-65,-3.08,2110,2155,2015,63817,131191189,37957322710,18561038,KSQ
2216,106240,KR7106240005,파인테크닉스,KOSDAQ,벤처기업부,1613,1,58,3.73,1598,1757,1570,333407,544538790,37954857800,23530600,KSQ
2217,388610,KR7388610008,지에프씨생명과학,KOSDAQ,기술성장기업부,7090,2,-350,-4.7,7430,7430,7030,15368,109386130,37603296810,5303709,KSQ
2218,134790,KR7134790005,시디즈,KOSPI,,18780,2,-380,-1.98,18970,19160,18590,1191,22419050,37560000000,2000000,STK
2219,052600,KR7052600004,한네트,KOSDAQ,중견기업부,3240,2,-80,-2.41,3320,3355,3140,48844,156362998,37466388000,11563700,KSQ
2220,057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,2295,1,15,0.66,2280,2305,2190,65936,148239047,37437639615,16312697,KSQ
2221,005320,KR7005320007,온타이드,KOSPI,,1095,1,3,0.27,1092,1124,1030,182923,201442376,37435690275,34187845,STK
2222,019570,KR7019570001,플루토스,KOSDAQ,중견기업부,397,2,-1,-0.25,398,407,383,750971,296608126,37417266674,94250042,KSQ
2223,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2265,2,-110,-4.63,2370,2370,2205,116257,261111060,37381084350,16503790,KSQ
2224,001210,KR7001210004,금호전기,KOSPI,,604,2,-40,-6.21,650,655,597,663561,402930889,37375570132,61880083,STK
2225,025440,KR7025440009,DH오토웨어,KOSDAQ,투자주의환기종목(소속부없음),766,2,-16,-2.05,782,799,750,94300,71793570,37366417584,48781224,KSQ
2226,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),742,0,0,0.0,0,0,0,0,0,37345548576,50330928,KSQ
2227,014570,KR7014570006,고려제약,KOSDAQ,중견기업부,3395,2,-55,-1.59,3425,3470,3340,11893,40265805,37345000000,11000000,KSQ
2228,037370,KR7037370004,EG,KOSDAQ,벤처기업부,4325,2,-65,-1.48,4390,4405,4305,20003,86889479,37303003900,8624972,KSQ
2229,002880,KR7002880003,디와이에이,KOSPI,,795,2,-5,-0.63,800,810,781,83313,66152957,37185326025,46773995,STK
2230,406820,KR7406820001,뷰티스킨,KOSDAQ,벤처기업부,2630,2,-75,-2.77,2655,2970,2590,618340,1687976452,37178092910,14136157,KSQ
2231,318410,KR7318410008,비비씨,KOSDAQ,중견기업부,6680,2,-170,-2.48,6850,6850,6640,7651,51243050,37109023240,5555243,KSQ
2232,145270,KR7145270005,케이탑리츠,KOSPI,,770,2,-10,-1.28,780,780,765,137635,106115325,37006795980,48060774,STK
2233,160550,KR7160550000,NEW,KOSDAQ,중견기업부,1325,2,-55,-3.99,1380,1408,1298,100835,133904403,36975590450,27906106,KSQ
2234,239610,KR7239610009,에이치엘사이언스,KOSDAQ,벤처기업부,6840,2,-20,-0.29,6860,6970,6630,3866,26432110,36882066600,5392115,KSQ
2235,159910,KR7159910009,에코글로우,KOSDAQ,중견기업부,3500,3,0,0.0,3460,3500,3205,26695,89925470,36634839500,10467097,KSQ
2236,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,1137,2,-29,-2.49,1166,1170,1111,106630,119920562,36570205353,32163769,KSQ
2237,071850,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),1507,1,13,0.87,1457,1507,1455,7739,11437181,36561233566,24260938,KSQ
2238,006345,KR7006341002,대원전선우,KOSPI,,13900,2,-1060,-7.09,15700,15700,13500,320599,4492353870,36434680000,2621200,STK
2239,223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,7000,2,-450,-6.04,7480,7750,6750,73198,515359910,36432494000,5204642,KSQ
2240,001380,KR7001380005,SG글로벌,KOSPI,,1620,2,-109,-6.3,1729,1760,1612,132887,220322384,36420955020,22482071,STK
2241,002870,KR7002870004,신풍,KOSPI,,1030,2,-14,-1.34,1075,1075,1020,183963,189482919,36007461000,34958700,STK
2242,284620,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),1087,0,0,0.0,0,0,0,0,0,35965517911,33086953,KSQ
2243,0010F0,KR70010F0005,보원케미칼,KOSDAQ,벤처기업부,3225,2,-340,-9.54,3520,3675,3075,522671,1708773981,35938113225,11143601,KSQ
2244,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3290,2,-150,-4.36,3415,3540,3210,180165,594233275,35926800000,10920000,KSQ
2245,277410,KR7277410007,인산가,KOSDAQ,벤처기업부,934,2,-21,-2.2,954,959,920,120712,113316407,35876345670,38411505,KSQ
2246,296640,KR7296640006,이노에이엑스,KOSDAQ,벤처기업부,6920,1,400,6.13,6520,7480,6410,57583,400730100,35833503840,5178252,KSQ
2247,080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,3155,2,-140,-4.25,3295,3345,3070,53838,168410005,35722225635,11322417,KSQ
2248,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,35720093048,45912716,KSQ
2249,450520,KR7450520002,인스웨이브,KOSDAQ,벤처기업부,2425,2,-80,-3.19,2545,2565,2400,38812,96070540,35658601650,14704578,KSQ
2250,003535,KR7003531001,한화투자증권우,KOSPI,,7410,1,20,0.27,7400,7500,7060,24038,173642060,35568000000,4800000,STK
2251,054780,KR7054780002,키이스트,KOSDAQ,중견기업부,1809,2,-80,-4.24,1889,1949,1794,72299,131641934,35560947537,19657793,KSQ
2252,187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3505,1,25,0.72,3500,3670,3405,34819,120816315,35554176725,10143845,KSQ
2253,047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1430,1,97,7.28,1370,1545,1333,1904328,2762193536,35495977660,24822362,KSQ
2254,900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),91,0,0,0.0,0,0,0,0,0,35399443716,389004876,KSQ
2255,060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,1354,2,-3,-0.22,1358,1370,1320,60425,80750931,35384496324,26133306,KSQ
2256,133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,1511,2,-28,-1.82,1511,1547,1511,44931,68303607,35368093347,23407077,KSQ
2257,263050,KR7263050007,유틸렉스,KOSDAQ,관리종목(소속부없음),959,0,0,0.0,0,0,0,0,0,35324626904,36834856,KSQ
2258,140430,KR7140430000,카티스,KOSDAQ,중견기업부,3300,2,-200,-5.71,3410,4350,3195,981670,3827181110,35275373100,10689507,KSQ
2259,347770,KR7347770000,핌스,KOSDAQ,중견기업부,1542,2,-107,-6.49,1649,1649,1438,159302,239430789,35245558764,22857042,KSQ
2260,356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,2945,2,-180,-5.76,3100,3130,2935,149171,444982130,35204014625,11953825,KSQ
2261,002420,KR7002420008,세기상사,KOSPI,,5880,2,-510,-7.98,6390,6390,5800,67080,398699850,35103294240,5969948,STK
2262,308170,KR7308170000,씨티알모빌리티,KOSPI,,4075,2,-65,-1.57,4140,4252,4040,18500,75659910,35085750000,8610000,STK
2263,270870,KR7270870009,뉴트리,KOSDAQ,중견기업부,3810,2,-80,-2.06,3885,3890,3750,20358,77967891,35052853440,9200224,KSQ
2264,039740,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,4370,2,-355,-7.51,4710,4770,4255,101264,448073420,35040394890,8018397,KSQ
2265,057680,KR7057680001,티사이언티픽,KOSDAQ,벤처기업부,2445,1,40,1.66,2400,2455,2345,29571,70797775,34840516500,14249700,KSQ
2266,038870,KR7038870002,에코심플렉스,KOSDAQ,중견기업부,2480,1,90,3.77,2360,2540,2125,139045,324787925,34757073520,14014949,KSQ
2267,089140,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2265,2,-185,-7.55,2460,2460,2245,176135,407104607,34691270010,15316234,KSQ
2268,058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,2160,2,-170,-7.3,2310,2395,2145,102494,226008567,34669144800,16050530,KSQ
2269,016670,KR7016670002,디모아,KOSDAQ,중견기업부,3400,2,-220,-6.08,3590,3590,3225,21076,71093155,34660395600,10194234,KSQ
2270,262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,3280,2,-30,-0.91,3315,3345,3230,34106,112345855,34659602560,10566952,KSQ
2271,073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,3040,2,-45,-1.46,3095,3100,2820,59937,175958119,34656000000,11400000,KSQ
2272,254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,1125,2,-55,-4.66,1180,1199,1120,309705,351611073,34598553750,30754270,KSQ
2273,045060,KR7045060001,오공,KOSDAQ,우량기업부,2040,2,-75,-3.55,2120,2125,2040,80731,166881250,34561626960,16941974,KSQ
2274,032790,KR7032790008,엠젠솔루션,KOSDAQ,벤처기업부,1344,1,71,5.58,1297,1426,1170,375949,494556218,34514062464,25680106,KSQ
2275,075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2070,2,-25,-1.19,2055,2115,2020,47328,97317502,34408202400,16622320,KSQ
2276,051630,KR7051630002,진양화학,KOSPI,,1622,2,-89,-5.2,1715,1736,1580,153539,249256927,34386400000,21200000,STK
2277,195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,2150,2,-185,-7.92,2355,2365,2105,157647,342627762,34352700000,15978000,KSQ
2278,053950,KR7053950002,경남제약,KOSDAQ,중견기업부,2190,2,-130,-5.6,2320,2320,2160,186550,410788423,34228541490,15629471,KSQ
2279,038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,2255,1,10,0.45,2245,2320,2110,117843,259785843,34153988715,15145893,KSQ
2280,373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,2255,2,-90,-3.84,2330,2340,2190,56819,127803835,34081596450,15113790,KSQ
2281,306040,KR7306040007,에스제이그룹,KOSDAQ,중견기업부,3440,2,-145,-4.04,3480,3585,3225,160760,534872225,33938448320,9865828,KSQ
2282,195990,KR7195990007,에이비프로바이오,KOSDAQ,관리종목(소속부없음),1041,1,9,0.87,1035,1190,1025,480630,522948596,33911353668,32575748,KSQ
2283,004365,KR7004361002,세방우,KOSPI,,9190,2,-10,-0.11,9430,9440,9130,8515,79610840,33904207500,3689250,STK
2284,075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,1842,2,-97,-5.0,1929,1940,1809,168222,311753632,33892800000,18400000,KSQ
2285,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3925,2,-170,-4.15,4145,4145,3815,51335,198690110,33796553975,8610587,KSQ
2286,065950,KR7065950008,웰크론,KOSDAQ,중견기업부,1197,2,-32,-2.6,1229,1229,1160,104443,123618669,33792868494,28231302,KSQ
2287,109960,KR7109960005,앱토크롬,KOSDAQ,투자주의환기종목(소속부없음),153,0,0,0.0,0,0,0,0,0,33780758157,220789269,KSQ
2288,177830,KR7177830007,파버나인,KOSDAQ,벤처기업부,2500,2,-15,-0.6,2515,2515,2415,30940,76604045,33734877500,13493951,KSQ
2289,097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,664,0,0,0.0,0,0,0,0,0,33686528072,50732723,KSQ
2290,088790,KR7088790001,진도,KOSPI,,2705,2,-120,-4.25,2825,2825,2675,31225,84759505,33671147520,12447744,STK
2291,475660,KR7475660007,에스켐,KOSDAQ,기술성장기업부,4240,1,90,2.17,4200,4260,4045,23875,97721695,33622500400,7929835,KSQ
2292,208860,KR7208860007,다산디엠씨,KOSDAQ,벤처기업부,988,2,-37,-3.61,1025,1025,952,49266,48825378,33542573324,33949973,KSQ
2293,021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2045,1,10,0.49,2035,2060,1974,44549,88865275,33436901335,16350563,KSQ
2294,005820,KR7005820006,원림,KOSPI,,14530,2,-260,-1.76,14660,15090,14390,2250,32697930,33389504100,2297970,STK
2295,043200,KR7043200005,파루,KOSDAQ,벤처기업부,797,2,-21,-2.57,818,827,786,254891,203993866,33318039055,41804315,KSQ
2296,900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),520,0,0,0.0,0,0,0,0,0,33301671000,64041675,KSQ
2297,318020,KR7318020005,포인트모바일,KOSDAQ,벤처기업부,2700,2,-210,-7.22,2910,2930,2685,61790,169336241,33213434400,12301272,KSQ
2298,025750,KR7025750001,한솔홈데코,KOSPI,,2060,2,-135,-6.15,2195,2200,1997,142285,291363322,33192839740,16113029,STK
2299,033200,KR7033200007,모아텍,KOSDAQ,투자주의환기종목(소속부없음),3605,2,-210,-5.5,3815,4030,3600,16336,59828677,33182327045,9204529,KSQ
2300,008250,KR7008250003,이건산업,KOSPI,,3025,2,-200,-6.2,3225,3230,3000,70527,214983175,33131720875,10952635,STK
2301,001070,KR7001070002,대한방직,KOSPI,,6250,2,-230,-3.55,6480,6520,6060,33508,209378455,33125000000,5300000,STK
2302,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,3890,2,-60,-1.52,3950,3960,3405,89460,325210855,33097605980,8508382,KSQ
2303,121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2490,2,-190,-7.09,2680,2695,2410,151462,380259350,33095700540,13291446,KSQ
2304,131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,3810,2,-530,-12.21,4490,4700,3670,790025,3215051570,33094863960,8686316,KSQ
2305,238490,KR7238490007,힘스,KOSDAQ,벤처기업부,2925,2,-125,-4.1,3050,3050,2800,29039,83661410,33088290300,11312236,KSQ
2306,080530,KR7080530009,코디,KOSDAQ,중견기업부,2965,2,-135,-4.35,3100,3115,2820,42056,124149574,32917948875,11102175,KSQ
2307,002025,KR7002021004,코오롱우,KOSPI,,28350,2,-1150,-3.9,29400,29500,28050,1833,52061750,32898388950,1160437,STK
2308,169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,1795,1,47,2.69,1798,1798,1709,33758,58034602,32878867810,18316918,KSQ
2309,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1020,1,39,3.98,983,1037,983,178315,179467519,32853477840,32209292,KSQ
2310,495810,KR7495810004,유비씨,KONEX,일반기업부,13120,0,0,0.0,0,0,0,0,0,32800000000,2500000,KNX
2311,900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),610,0,0,0.0,0,0,0,0,0,32783820480,53743968,KSQ
2312,039290,KR7039290002,인포뱅크,KOSDAQ,중견기업부,3770,2,-115,-2.96,3805,3885,3750,16262,61588990,32776297060,8693978,KSQ
2313,351870,KR7351870001,차이커뮤니케이션,KOSDAQ,중견기업부,2935,1,95,3.35,2840,3105,2840,16349,47965941,32756484270,11160642,KSQ
2314,359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,569,2,-22,-3.72,602,602,556,87559,49638374,32700837973,57470717,KSQ
2315,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,1179,2,-46,-3.76,1215,1217,1147,80029,93341115,32651315604,27694076,KSQ
2316,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,3735,2,-60,-1.58,3770,3820,3635,46007,169647934,32644732905,8740223,KSQ
2317,114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,1891,2,-27,-1.41,1918,1960,1840,88908,166905229,32591853968,17235248,KSQ
2318,112190,KR7112190004,KC산업,KONEX,일반기업부,1198,2,-2,-0.17,1200,1246,1110,4727,5258759,32591457022,27204889,KNX
2319,069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,2155,4,496,29.9,1801,2155,1800,278404,594380680,32531457620,15095804,KSQ
2320,090370,KR7090370008,메타랩스,KOSPI,,1306,2,-30,-2.25,1305,1336,1265,36318,46783641,32525523834,24904689,STK
2321,012160,KR7012160008,영흥,KOSPI,,416,1,30,7.77,390,420,354,408685,156807595,32491063072,78103517,STK
2322,290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,2035,2,-135,-6.22,2200,2200,2020,54708,113041824,32416251670,15929362,KSQ
2323,241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,3395,2,-75,-2.16,3470,3515,3305,74162,249340040,32388279630,9539994,KSQ
2324,263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,3300,1,90,2.8,3210,3500,3075,14995,47265061,32369785800,9809026,KSQ
2325,225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1686,2,-14,-0.82,1700,1800,1647,52331,87545329,32354375406,19190021,KSQ
2326,446440,KR7446440000,에피바이오텍,KONEX,일반기업부,13990,0,0,0.0,0,0,0,0,0,32273237210,2306879,KNX
2327,187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2800,2,-70,-2.44,2870,2880,2735,22808,64124443,32269812400,11524933,KSQ
2328,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,2315,2,-805,-25.8,3280,3495,2220,5359620,14550294805,32219635235,13917769,KSQ
2329,300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,650,2,-4,-0.61,653,672,623,357455,226899454,32177610400,49504016,KSQ
2330,130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,2210,2,-55,-2.43,2265,2345,2205,36754,81953290,32144564920,14545052,KSQ
2331,122830,KR7122830003,원포유,KONEX,일반기업부,980,2,-8,-0.81,1100,1100,958,26827,25880168,32096945300,32751985,KNX
2332,131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4290,2,-60,-1.38,4400,4400,4235,23870,103007893,31979762100,7454490,KSQ
2333,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,3030,2,-150,-4.72,3160,3215,3020,53878,165336122,31957446360,10547012,KSQ
2334,33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,10690,2,-600,-5.31,11300,11580,10690,8809,96356640,31923547000,2986300,STK
2335,162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,2860,1,5,0.18,2895,2895,2760,3733,10466680,31907881720,11156602,KNX
2336,073570,KR7073570004,리튬포어스,KOSDAQ,관리종목(소속부없음),2650,2,-710,-21.13,3200,3300,2630,915844,2605373820,31898919200,12037328,KSQ
2337,462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,3620,2,-155,-4.11,3780,3785,3500,72518,258273819,31866733300,8802965,KSQ
2338,019175,KR7019171008,신풍제약우,KOSPI,,16000,2,-480,-2.91,16600,16600,15970,5501,87977460,31859680000,1991230,STK
2339,290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3310,2,-150,-4.34,3465,3465,3275,98119,325082880,31801394320,9607672,KSQ
2340,33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1880,1,116,6.58,1768,2240,1702,561367,1155277555,31788480080,16908766,STK
2341,271830,KR7271830002,팸텍,KOSDAQ,벤처기업부,1075,2,-103,-8.74,1179,1197,1013,372566,399377574,31701967150,29490202,KSQ
2342,007720,KR7007720006,소노스퀘어,KOSDAQ,중견기업부,314,2,-16,-4.85,331,334,310,341248,107928641,31651341300,100800450,KSQ
2343,010640,KR7010640001,진양폴리,KOSPI,,1895,2,-39,-2.02,1931,1936,1862,50028,94374410,31646500000,16700000,STK
2344,031510,KR7031510001,오스템,KOSDAQ,중견기업부,1130,1,26,2.36,1104,1143,1097,90186,100422860,31640000000,28000000,KSQ
2345,317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,2065,2,-120,-5.49,2295,2295,2030,243479,514115222,31511900000,15260000,KSQ
2346,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,3190,2,-110,-3.33,3220,3365,3060,129640,412540857,31357700000,9830000,KSQ
2347,038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,3070,2,-5,-0.16,3045,3090,2875,12269,36804660,31347048550,10210765,KSQ
2348,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7120,2,-70,-0.97,7190,7450,7030,30486,216644655,31328000000,4400000,KSQ
2349,239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,1161,3,0,0.0,1168,1229,1109,43002,48689386,31323355074,26979634,KSQ
2350,099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,3805,2,-205,-5.11,4010,4035,3805,49101,193378761,31232516815,8208283,KSQ
2351,258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,31223976612,75786351,KSQ
2352,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3190,2,-160,-4.78,3290,3345,3180,60807,196568706,31040582100,9730590,KSQ
2353,038880,KR7038880001,아이에이,KOSDAQ,투자주의환기종목(소속부없음),826,2,-39,-4.51,880,880,821,161235,134465676,31034568642,37572117,KSQ
2354,464580,KR7464580000,닷밀,KOSDAQ,기술성장기업부,1684,1,1,0.06,1680,1685,1613,51908,86333155,30995853876,18406089,KSQ
2355,006740,KR7006740005,블루산업개발,KOSPI,,6500,2,-320,-4.69,6820,8410,6390,89816,635137250,30861772500,4747965,STK
2356,013810,KR7013810007,스페코,KOSDAQ,중견기업부,2105,2,-55,-2.55,2145,2190,2105,90676,192328514,30849764350,14655470,KSQ
2357,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1489,2,-89,-5.64,1580,1600,1423,422248,622963905,30803346519,20687271,KSQ
2358,276730,KR7276730009,한울앤제주,KOSDAQ,투자주의환기종목(소속부없음),13480,1,580,4.5,12900,14490,12560,15845,209719030,30797877320,2284709,KSQ
2359,317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,1055,2,-20,-1.86,1075,1085,1010,158204,162721049,30781430105,29176711,KSQ
2360,004870,KR7004870002,티웨이홀딩스,KOSPI,,272,2,-24,-8.11,296,305,269,1975086,550018843,30780470368,113163494,STK
2361,243870,KR7243870003,아이티센코어,KONEX,일반기업부,10600,1,610,6.11,9990,10990,8500,8514,78288440,30661888600,2892631,KNX
2362,342870,KR7342870003,오아,KOSDAQ,중견기업부,5600,2,-290,-4.92,5890,5890,5540,22665,127254410,30521103200,5450197,KSQ
2363,012170,KR7012170007,아센디오,KOSPI,,1572,1,245,18.46,1400,1720,1400,6801537,11034396903,30486261312,19393296,STK
2364,337840,KR7337840003,유엑스엔,KONEX,일반기업부,6400,1,400,6.67,5800,6480,5600,928,5646690,30384230400,4747536,KNX
2365,065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,4100,1,10,0.24,4090,4230,3940,28339,116744009,30274211400,7383954,KSQ
2366,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,2350,2,-70,-2.89,2420,2485,2350,24017,56829720,30257589500,12875570,KSQ
2367,246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
2368,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,7000,2,-160,-2.23,7300,7300,6930,11320,80171795,30184994000,4312142,KSQ
2369,354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4300,3,0,0.0,4340,4345,4300,107,464010,30178462100,7018247,KNX
2370,079170,KR7079170007,한창산업,KOSDAQ,우량기업부,5780,2,-170,-2.86,5900,5900,5690,13870,79513870,30056000000,5200000,KSQ
2371,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1237,2,-86,-6.5,1323,1333,1237,61084,77188791,30031316980,24277540,KSQ
2372,056730,KR7056730005,CNT85,KOSDAQ,중견기업부,2020,2,-20,-0.98,1999,2115,1990,15261,30785416,29940918740,14822237,KSQ
2373,009810,KR7009810003,플레이그램,KOSPI,,1969,2,-20,-1.01,1991,2140,1952,25212,50050993,29906648750,15188750,STK
